region_id,region_type,geoid,name,year,ag_cells,ag_acres,developed_cells,developed_acres,valid_cells,valid_acres
county:39129,county,39129,Pickaway County,1996,1191965,265086.869417924,128218,28515.0220208038,1457778,324202.309905343
county:39131,county,39131,Pike County,1996,316868,70469.8092131218,95664,21275.1802913645,1277175,284037.134017221
county:39133,county,39133,Portage County,1996,479941,106736.403497844,265645,59078.0781537414,1450492,322581.941076913
county:39135,county,39135,Preble County,1996,920916,204806.969530881,115572,25702.616832179,1227534,272997.231599973
county:39137,county,39137,Putnam County,1996,1199051,266662.759277689,131377,29217.5673308516,1393400,309884.974682088
county:39139,county,39139,Richland County,1996,763499,169798.240479977,236078,52502.529821299,1439189,320068.212162868
county:39141,county,39141,Ross County,1996,904332,201118.773449262,169620,37722.6133239384,1994642,443598.095069492
county:39143,county,39143,Sandusky County,1996,893399,198687.330627245,150364,33440.1782209685,1184537,263434.920521743
county:39145,county,39145,Scioto County,1996,314435,69928.7225593242,167181,37180.1923010809,1773271,394366.3262089
county:39147,county,39147,Seneca County,1996,1267421,281867.894715478,166485,37025.4054901302,1590739,353772.150668014
county:39149,county,39149,Shelby County,1996,926230,205988.775728284,125300,27866.073867996,1181778,262821.333149023
county:39151,county,39151,Stark County,1996,708447,157554.959565524,535188,119023.051406744,1670468,371503.469131074
county:39153,county,39153,Summit County,1996,116340,25873.4160718488,687241,152838.85451808,1209045,268885.373341829
county:39155,county,39155,Trumbull County,1996,575566,128002.910390319,386388,85930.6987207282,1830775,407154.919279173
county:39157,county,39157,Tuscarawas County,1996,539834,120056.297848809,207218,46084.2146430838,1644968,365832.400626414
county:39159,county,39159,Union County,1996,1007939,224160.435981117,123134,27384.3666373649,1257274,279611.25424031
county:39161,county,39161,Van Wert County,1996,1029429,228939.701164064,108615,24155.4159072018,1181238,262701.23993363
county:39163,county,39163,Vinton County,1996,149803,33315.414713866,66795,14854.8635595594,1194610,265675.103778505
county:39165,county,39165,Warren County,1996,612165,136142.339260988,231732,51536.0018322302,1172576,260774.855800792
county:39167,county,39167,Washington County,1996,393936,87609.3349981075,177915,39567.3785492778,1841521,409544.77426549
county:39169,county,39169,Wayne County,1996,1089302,242255.147618163,221759,49318.0580597999,1601986,356273.425470834
county:39171,county,39171,Williams County,1996,926174,205976.321617058,125739,27963.7052042135,1217821,270837.110486806
county:39173,county,39173,Wood County,1996,1418702,315512.009007771,270806,60225.8579401159,1785839,397161.384599746
county:39175,county,39175,Wyandot County,1996,945339,210238.518789286,99885,22213.9089250182,1172927,260852.916390798
state:OH,state,39,Ohio,1997,60444232,13442485.5052377,18174024,4041809.21997392,118730703,26405096.0909585
county:39001,county,39001,Adams County,1997,561590,124894.720060079,106436,23670.8175436075,1687198,375224.134859817
county:39003,county,39003,Allen County,1997,850133,189065.195336162,209417,46573.2609035444,1171210,260471.064444817
county:39005,county,39005,Ashland County,1997,726713,161617.223773607,128802,28644.9006093026,1228405,273190.937508505
county:39007,county,39007,Ashtabula County,1997,700750,155843.18645649,251420,55914.5115075144,2041169,453945.459944641
county:39009,county,39009,Athens County,1997,241967,53812.2130536105,135415,30115.5977081778,1462779,325314.506516786
county:39011,county,39011,Auglaize County,1997,920858,204794.070629969,131275,29194.883056833,1156582,257217.872676732
county:39013,county,39013,Belmont County,1997,466257,103693.152461853,163389,36336.8710552115,1557937,346477.155017431
county:39015,county,39015,Brown County,1997,821254,182642.654655923,123768,27525.3649680298,1418496,315466.195670047
county:39017,county,39017,Butler County,1997,668024,148565.092814,396311,88137.5227509925,1352569,300804.370834489
county:39019,county,39019,Carroll County,1997,408679,90888.1021731743,98499,21905.6696721767,1148116,255335.077933185
county:39021,county,39021,Champaign County,1997,974215,216660.392284994,104135,23159.0870091282,1236730,275042.374579144
county:39023,county,39023,Clark County,1997,795744,176969.36220283,218028,48488.302899373,1155670,257015.048579624
county:39025,county,39025,Clermont County,1997,467027,103864.39649121,248027,55159.9258041297,1323627,294367.819279122
county:39027,county,39027,Clinton County,1997,922368,205129.886843382,114721,25513.3588205137,1186670,263909.288722544
county:39029,county,39029,Columbiana County,1997,622615,138466.365373682,216386,48123.1305666415,1538677,342193.830335088
county:39031,county,39031,Coshocton County,1997,578180,128584.250510758,127304,28311.7531340093,1632802,363126.744962583
county:39033,county,39033,Crawford County,1997,919417,204473.599660744,122984,27351.0074108669,1158895,257732.271949331
county:39035,county,39035,Cuyahoga County,1997,19367,4307.12093057844,1058875,235488.339720465,1320345,293637.919403345
county:39037,county,39037,Darke County,1997,1445956,321573.158067614,163511,36364.0032260965,1725948,383841.935038467
county:39039,county,39039,Defiance County,1997,903974,201039.156095354,123062,27368.3542086458,1191770,265043.502423476
county:39041,county,39041,Delaware County,1997,826395,183785.986545431,209603,46614.626344402,1316041,292680.731997696
county:39043,county,39043,Erie County,1997,415560,92418.4010900592,152586,33934.3395628255,739847,164538.157645772
county:39045,county,39045,Fairfield County,1997,906325,201562.006371999,200482,44586.1629784802,1463368,325445.497079502
county:39047,county,39047,Fayette County,1997,1021156,227099.828625278,93238,20735.6504014702,1171090,260444.377063619
county:39049,county,39049,Franklin County,1997,486858,108274.708629089,910687,202532.092678561,1564407,347916.049653711
county:39051,county,39051,Fulton County,1997,962716,214103.073981657,120749,26853.9549360467,1172318,260717.477931216
county:39053,county,39053,Gallia County,1997,313741,69774.3805380601,116819,25979.9432017991,1355917,301548.948769925
county:39055,county,39055,Geauga County,1997,283181,62977.9941262009,201527,44818.5655897496,1175283,261376.87864166
county:39057,county,39057,Greene County,1997,768862,170990.944024702,244355,54343.2919394586,1197827,266390.547989466
county:39059,county,39059,Guernsey County,1997,424279,94357.4617289663,139996,31134.3884854267,1520278,338101.987612843
county:39061,county,39061,Hamilton County,1997,110179,24503.2414421543,741785,164969.158852126,1187507,264095.433206403
county:39063,county,39063,Hancock County,1997,1242425,276308.913211851,183574,40825.9109676257,1535617,341513.302114528
county:39065,county,39065,Hardin County,1997,1139117,253333.746738148,110896,24662.6985448147,1353891,301098.376817358
county:39067,county,39067,Harrison County,1997,348865,77585.7770148318,89210,19839.8439725772,1181884,262844.907002415
county:39069,county,39069,Henry County,1997,1024257,227789.475034413,115469,25679.7101633171,1207784,268604.933444403
county:39071,county,39071,Highland County,1997,1037394,230711.076091108,125919,28003.7362760111,1605796,357120.749823883
county:39073,county,39073,Hocking County,1997,161396,35893.6381324747,86315,19196.0109011658,1219168,271136.676340758
county:39075,county,39075,Holmes County,1997,643034,143007.445679433,102592,22815.9317658854,1220470,271426.23442676
county:39077,county,39077,Huron County,1997,1029368,228926.135078622,149020,33141.2795515464,1426112,317159.954796772
county:39079,county,39079,Jackson County,1997,293875,65356.284580665,107225,23846.287074987,1212817,269724.246690832
county:39081,county,39081,Jefferson County,1997,268488,59710.3466933002,146084,32488.3282915589,1182376,262954.325265328
county:39083,county,39083,Knox County,1997,890672,198080.859889511,143200,31846.941563424,1524066,338944.419279339
county:39085,county,39085,Lake County,1997,83146,18491.2416426847,305299,67896.9232707527,663420,147541.186955354
county:39087,county,39087,Lawrence County,1997,125218,27847.8374908438,134381,29885.6414401849,1316261,292729.658863227
county:39089,county,39089,Licking County,1997,1043138,231988.512071138,265637,59076.2989949948,1977859,439865.642414052
county:39091,county,39091,Logan County,1997,959731,213439.225374347,136802,30424.0593558626,1343480,298783.024103554
county:39093,county,39093,Lorain County,1997,653012,145226.50142608,393790,87576.8653509828,1422075,316262.146814289
county:39095,county,39095,Lucas County,1997,354231,78779.1477440869,456070,101427.616192952,999004,222173.338056053
county:39097,county,39097,Madison County,1997,1175272,261374.432298383,98587,21925.2404183888,1345748,299287.415608203
county:39099,county,39099,Mahoning County,1997,414974,92288.0777118737,364774,81123.8565772097,1223429,272084.300768144
county:39101,county,39101,Marion County,1997,926196,205981.214303611,134207,29846.9447374472,1163158,258680.341166405
county:39103,county,39103,Medina County,1997,588571,130895.155327696,246003,54709.79864125,1217497,270765.05455757
county:39105,county,39105,Meigs County,1997,245354,54565.4643879353,95418,21220.4711599078,1246019,277108.200278743
county:39107,county,39107,Mercer County,1997,1103086,245320.638138486,131282,29196.4398207362,1362330,302975.166900136
county:39109,county,39109,Miami County,1997,879977,195702.347040204,177250,39419.48597847,1179027,262209.52493505
county:39111,county,39111,Monroe County,1997,212603,47281.810874362,89119,19819.6060418351,1316446,292770.801909241
county:39113,county,39113,Montgomery County,1997,559125,124346.516771295,587158,130580.911414085,1335964,297111.504461161
county:39115,county,39115,Morgan County,1997,266221,59206.1775834937,80520,17907.2327841264,1213599,269898.159458309
county:39117,county,39117,Morrow County,1997,799969,177908.980415857,101426,22556.6193785743,1171686,260576.924390238
county:39119,county,39119,Muskingum County,1997,639741,142275.09946038,213423,47464.1746458844,1936010,430558.640615953
county:39121,county,39121,Noble County,1997,265224,58984.4499247037,80774,17963.7210743297,1164316,258937.874394969
county:39123,county,39123,Ottawa County,1997,475140,105668.685855065,123941,27563.8392759241,759930,169004.513284168
county:39125,county,39125,Paulding County,1997,1015114,225756.118981939,101856,22652.2491612019,1205299,268052.282258753
county:39127,county,39127,Perry County,1997,368665,81989.1949125678,96919,21554.2858197311,1187095,264003.806530955
county:39129,county,39129,Pickaway County,1997,1191596,265004.805720739,128971,28682.4853378237,1457778,324202.309905343
county:39131,county,39131,Pike County,1997,316605,70411.3193693286,96526,21466.8846463063,1277175,284037.134017221
county:39133,county,39133,Portage County,1997,479314,106596.961931082,268153,59635.844420788,1450492,322581.941076913
county:39135,county,39135,Preble County,1997,920852,204792.736260909,115889,25773.1159975115,1227534,272997.231599973
county:39137,county,39137,Putnam County,1997,1198772,266600.711116403,131863,29325.6512247052,1393400,309884.974682088
county:39139,county,39139,Richland County,1997,763205,169732.856396041,237536,52826.7815028595,1439189,320068.212162868
county:39141,county,39141,Ross County,1997,903805,201001.571366833,170746,37973.0299175167,1994642,443598.095069492
county:39143,county,39143,Sandusky County,1997,892749,198542.773979087,150846,33547.3725354487,1184537,263434.920521743
county:39145,county,39145,Scioto County,1997,314612,69968.0864465918,168185,37403.4767237742,1773271,394366.3262089
county:39147,county,39147,Seneca County,1997,1267170,281812.073609804,166915,37121.0352727578,1590739,353772.150668014
county:39149,county,39149,Shelby County,1997,925669,205864.012221181,125952,28011.0753058406,1181778,262821.333149023
county:39151,county,39151,Stark County,1997,706855,157200.906974959,538249,119703.802022147,1670468,371503.469131074
county:39153,county,39153,Summit County,1997,115067,25590.3074363024,691913,153877.883226071,1209045,268885.373341829
county:39155,county,39155,Trumbull County,1997,574457,127756.274509077,388228,86339.905232437,1830775,407154.919279173
county:39157,county,39157,Tuscarawas County,1997,540850,120282.251009622,208255,46314.8380956066,1644968,365832.400626414
county:39159,county,39159,Union County,1997,1006887,223926.476605945,124447,27676.371066644,1257274,279611.25424031
county:39161,county,39161,Van Wert County,1997,1029180,228884.324848078,108854,24208.5682747553,1181238,262701.23993363
county:39163,county,39163,Vinton County,1997,150414,33451.2979631345,67024,14905.7919786797,1194610,265675.103778505
county:39165,county,39165,Warren County,1997,607364,135074.621618209,237611,52843.4611161085,1172576,260774.855800792
county:39167,county,39167,Washington County,1997,394726,87785.0269243303,178531,39704.3737727629,1841521,409544.77426549
